lr_pair	ligand_gene_symbol	receptor_gene_symbol	ligand_gene_id	receptor_gene_id	ligand_ensembl_protein_id	receptor_ensembl_protein_id	ligand_ensembl_gene_id	receptor_ensembl_gene_id	evidence
Il23a_Il12rb1	Il23a	Il12rb1	83430	16161	ENSMUSP00000026449	ENSMUSP00000000808	ENSMUSG00000025383	ENSMUSG00000000791	27193299
Il12a_Il12rb1	Il12a	Il12rb1	16159	16161	ENSMUSP00000029345	ENSMUSP00000000808	ENSMUSG00000027776	ENSMUSG00000000791	11086056
Apob_Lsr	Apob	Lsr	238055	54135	ENSMUSP00000036044	ENSMUSP00000001279	ENSMUSG00000020609	ENSMUSG00000001247	18644789
Vcam1_Itgb7	Vcam1	Itgb7	22329	16421	ENSMUSP00000029574	ENSMUSP00000001327	ENSMUSG00000027962	ENSMUSG00000001281	9541595,29789438,20201059,12682249
Madcam1_Itgb7	Madcam1	Itgb7	17123	16421	ENSMUSP00000020554	ENSMUSP00000001327	ENSMUSG00000020310	ENSMUSG00000001281	9233649
Fn1_Itgb7	Fn1	Itgb7	14268	16421	ENSMUSP00000054499	ENSMUSP00000001327	ENSMUSG00000026193	ENSMUSG00000001281	15225631
Adam2_Itgb7	Adam2	Itgb7	11495	16421	ENSMUSP00000022618	ENSMUSP00000001327	ENSMUSG00000022039	ENSMUSG00000001281	21060781
Lamc2_Itga3	Lamc2	Itga3	16782	16400	ENSMUSP00000027753	ENSMUSP00000001548	ENSMUSG00000026479	ENSMUSG00000001507	10842354
Fn1_Itga3	Fn1	Itga3	14268	16400	ENSMUSP00000054499	ENSMUSP00000001548	ENSMUSG00000026193	ENSMUSG00000001507	9733622
Reln_Itga3	Reln	Itga3	19699	16400	ENSMUSP00000124052	ENSMUSP00000001548	ENSMUSG00000042453	ENSMUSG00000001507	10939329
Thbs1_Itga3	Thbs1	Itga3	21825	16400	ENSMUSP00000044903	ENSMUSP00000001548	ENSMUSG00000040152	ENSMUSG00000001507	10446179
Lgals8_Itga3	Lgals8	Itga3	56048	16400	ENSMUSP00000097408	ENSMUSP00000001548	ENSMUSG00000057554	ENSMUSG00000001507	10852818
Lgals3_Itga3	Lgals3	Itga3	16854	16400	ENSMUSP00000114350	ENSMUSP00000001548	ENSMUSG00000050335	ENSMUSG00000001507	28893801
Ihh_Smo	Ihh	Smo	16147	319757	ENSMUSP00000128056	ENSMUSP00000001812	ENSMUSG00000006538	ENSMUSG00000001761	11440720
Shh_Smo	Shh	Smo	20423	319757	ENSMUSP00000002708	ENSMUSP00000001812	ENSMUSG00000002633	ENSMUSG00000001761	10021362
Sema5a_Plxnb3	Sema5a	Plxnb3	20356	140571	ENSMUSP00000069024	ENSMUSP00000002079	ENSMUSG00000022231	ENSMUSG00000031385	15218527
Plau_Plaur	Plau	Plaur	18792	18793	ENSMUSP00000022368	ENSMUSP00000002284	ENSMUSG00000021822	ENSMUSG00000046223	9402652
Vtn_Plaur	Vtn	Plaur	22370	18793	ENSMUSP00000017488	ENSMUSP00000002284	ENSMUSG00000017344	ENSMUSG00000046223	11773078,8612711,25671694
Serpine2_Plaur	Serpine2	Plaur	20720	18793	ENSMUSP00000027467	ENSMUSP00000002284	ENSMUSG00000026249	ENSMUSG00000046223	14679304,8027043,29501420
Srpx2_Plaur	Srpx2	Plaur	68792	18793	ENSMUSP00000108929	ENSMUSP00000002284	ENSMUSG00000031253	ENSMUSG00000046223	19667118
Plg_Plaur	Plg	Plaur	18815	18793	ENSMUSP00000014578	ENSMUSP00000002284	ENSMUSG00000059481	ENSMUSG00000046223	10092105
Serpine1_Plaur	Serpine1	Plaur	18787	18793	ENSMUSP00000039586	ENSMUSP00000002284	ENSMUSG00000037411	ENSMUSG00000046223	9175704
Ceacam1_Plaur	Ceacam1	Plaur	26365	18793	ENSMUSP00000096266	ENSMUSP00000002284	ENSMUSG00000074272	ENSMUSG00000046223	19020551
Mmp12_Plaur	Mmp12	Plaur	17381	18793	ENSMUSP00000005950	ENSMUSP00000002284	ENSMUSG00000049723	ENSMUSG00000046223	11342439
Adam10_Axl	Adam10	Axl	11487	26362	ENSMUSP00000063839	ENSMUSP00000002677	ENSMUSG00000054693	ENSMUSG00000002602	16227584
Pros1_Axl	Pros1	Axl	19128	26362	ENSMUSP00000023629	ENSMUSP00000002677	ENSMUSG00000022912	ENSMUSG00000002602	7867073,7867073,29531161
Vegfa_Axl	Vegfa	Axl	22339	26362	ENSMUSP00000115883	ENSMUSP00000002677	ENSMUSG00000023951	ENSMUSG00000002602	22327215
Gas6_Axl	Gas6	Axl	14456	26362	ENSMUSP00000033828	ENSMUSP00000002677	ENSMUSG00000031451	ENSMUSG00000002602	7867073,8939948,29514053
Hras_Grin2d	Hras	Grin2d	15461	14814	ENSMUSP00000026572	ENSMUSP00000002848	ENSMUSG00000025499	ENSMUSG00000002771	10862698
Il17f_Il17ra	Il17f	Il17ra	257630	16172	ENSMUSP00000046960	ENSMUSP00000002976	ENSMUSG00000041872	ENSMUSG00000002897	18684971
Il17a_Il17ra	Il17a	Il17ra	16171	16172	ENSMUSP00000027061	ENSMUSP00000002976	ENSMUSG00000025929	ENSMUSG00000002897	23695682
Lama5_Bcam	Lama5	Bcam	16776	57278	ENSMUSP00000015791	ENSMUSP00000003061	ENSMUSG00000015647	ENSMUSG00000002980	12244066
Eda_Edar	Eda	Edar	13607	13608	ENSMUSP00000109409	ENSMUSP00000003312	ENSMUSG00000059327	ENSMUSG00000003227	11023871
Fn1_Cd79a	Fn1	Cd79a	14268	12518	ENSMUSP00000054499	ENSMUSP00000003469	ENSMUSG00000026193	ENSMUSG00000003379	2016522
Psen1_Ncstn	Psen1	Ncstn	19164	59287	ENSMUSP00000098786	ENSMUSP00000003550	ENSMUSG00000019969	ENSMUSG00000003458	10993067
App_Ncstn	App	Ncstn	11820	59287	ENSMUSP00000005406	ENSMUSP00000003550	ENSMUSG00000022892	ENSMUSG00000003458	10993067
Ucn3_Crhr2	Ucn3	Crhr2	83428	12922	ENSMUSP00000049678	ENSMUSP00000003568	ENSMUSG00000044988	ENSMUSG00000003476	30465153,21476084
Crh_Crhr2	Crh	Crhr2	12918	12922	ENSMUSP00000061185	ENSMUSP00000003568	ENSMUSG00000049796	ENSMUSG00000003476	30109816
Ucn2_Crhr2	Ucn2	Crhr2	171530	12922	ENSMUSP00000060405	ENSMUSP00000003568	ENSMUSG00000049699	ENSMUSG00000003476	30465153,21476084
Ucn_Crhr2	Ucn	Crhr2	22226	12922	ENSMUSP00000035321	ENSMUSP00000003568	ENSMUSG00000038676	ENSMUSG00000003476	21476084
Tslp_Il7r	Tslp	Il7r	53603	16197	ENSMUSP00000025237	ENSMUSP00000003981	ENSMUSG00000024379	ENSMUSG00000003882	9916685,18039955
Il7_Il7r	Il7	Il7r	16196	16197	ENSMUSP00000126219	ENSMUSP00000003981	ENSMUSG00000040329	ENSMUSG00000003882	8449219
Sema3f_Plxna3	Sema3f	Plxna3	20350	18846	ENSMUSP00000079400	ENSMUSP00000004326	ENSMUSG00000034684	ENSMUSG00000031398	25734514
Fyn_Cd244a	Fyn	Cd244a	14360	18106	ENSMUSP00000097547	ENSMUSP00000004829	ENSMUSG00000019843	ENSMUSG00000004709	15713798
Mmp9_Cd44	Mmp9	Cd44	17395	12505	ENSMUSP00000017881	ENSMUSP00000005218	ENSMUSG00000017737	ENSMUSG00000005087	16357164,10652271,9887098,9582779
Egf_Cd44	Egf	Cd44	13645	12505	ENSMUSP00000029653	ENSMUSP00000005218	ENSMUSG00000028017	ENSMUSG00000005087	7532176,29321661
Bsg_Cd44	Bsg	Cd44	12215	12505	ENSMUSP00000070751	ENSMUSP00000005218	ENSMUSG00000023175	ENSMUSG00000005087	26684586
Vim_Cd44	Vim	Cd44	22352	12505	ENSMUSP00000028062	ENSMUSP00000005218	ENSMUSG00000026728	ENSMUSG00000005087	22216242
Mif_Cd44	Mif	Cd44	17319	12505	ENSMUSP00000041149	ENSMUSP00000005218	ENSMUSG00000033307	ENSMUSG00000005087	30682543
Hgf_Cd44	Hgf	Cd44	15234	12505	ENSMUSP00000030683	ENSMUSP00000005218	ENSMUSG00000028864	ENSMUSG00000005087	10037743
Mmp7_Cd44	Mmp7	Cd44	17393	12505	ENSMUSP00000018767	ENSMUSP00000005218	ENSMUSG00000018623	ENSMUSG00000005087	11825873,11825873
Anxa2_Cd44	Anxa2	Cd44	12306	12505	ENSMUSP00000034756	ENSMUSP00000005218	ENSMUSG00000032231	ENSMUSG00000005087	16177123,10459018
Fgf1_Cd44	Fgf1	Cd44	14164	12505	ENSMUSP00000045710	ENSMUSP00000005218	ENSMUSG00000036585	ENSMUSG00000005087	29812912
Has2_Cd44	Has2	Cd44	15117	12505	ENSMUSP00000062212	ENSMUSP00000005218	ENSMUSG00000022367	ENSMUSG00000005087	1694723
Fgf2_Cd44	Fgf2	Cd44	14173	12505	ENSMUSP00000037694	ENSMUSP00000005218	ENSMUSG00000037225	ENSMUSG00000005087	23264596
Vcan_Cd44	Vcan	Cd44	13003	12505	ENSMUSP00000105173	ENSMUSP00000005218	ENSMUSG00000021614	ENSMUSG00000005087	10950950
Spp1_Cd44	Spp1	Cd44	20750	12505	ENSMUSP00000108367	ENSMUSP00000005218	ENSMUSG00000029304	ENSMUSG00000005087	31028902,10657301,31028902
Col1a2_Cd44	Col1a2	Cd44	12843	12505	ENSMUSP00000031668	ENSMUSP00000005218	ENSMUSG00000029661	ENSMUSG00000005087	1730778
Prg4_Cd44	Prg4	Cd44	96875	12505	ENSMUSP00000128943	ENSMUSP00000005218	ENSMUSG00000006014	ENSMUSG00000005087	28482921,25708025
Fn1_Cd44	Fn1	Cd44	14268	12505	ENSMUSP00000054499	ENSMUSP00000005218	ENSMUSG00000026193	ENSMUSG00000005087	9145328
Bgn_Cd44	Bgn	Cd44	12111	12505	ENSMUSP00000033741	ENSMUSP00000005218	ENSMUSG00000031375	ENSMUSG00000005087	30712922,30776184,30712922
Fgf11_Fgfr4	Fgf11	Fgfr4	14166	14186	ENSMUSP00000099645	ENSMUSP00000005452	ENSMUSG00000042826	ENSMUSG00000005320	16597617
Fgf14_Fgfr4	Fgf14	Fgfr4	14169	14186	ENSMUSP00000093185	ENSMUSP00000005452	ENSMUSG00000025551	ENSMUSG00000005320	16597617
Fgf16_Fgfr4	Fgf16	Fgfr4	80903	14186	ENSMUSP00000033581	ENSMUSP00000005452	ENSMUSG00000031230	ENSMUSG00000005320	16597617
Fgf17_Fgfr4	Fgf17	Fgfr4	14171	14186	ENSMUSP00000022697	ENSMUSP00000005452	ENSMUSG00000022101	ENSMUSG00000005320	16597617
Fgf18_Fgfr4	Fgf18	Fgfr4	14172	14186	ENSMUSP00000020507	ENSMUSP00000005452	ENSMUSG00000057967	ENSMUSG00000005320	16597617
Fgf1_Fgfr4	Fgf1	Fgfr4	14164	14186	ENSMUSP00000045710	ENSMUSP00000005452	ENSMUSG00000036585	ENSMUSG00000005320	29812912,16597617
Fgf5_Fgfr4	Fgf5	Fgfr4	14176	14186	ENSMUSP00000031280	ENSMUSP00000005452	ENSMUSG00000029337	ENSMUSG00000005320	16597617
Fgf13_Fgfr4	Fgf13	Fgfr4	14168	14186	ENSMUSP00000033473	ENSMUSP00000005452	ENSMUSG00000031137	ENSMUSG00000005320	16597617
Fgf2_Fgfr4	Fgf2	Fgfr4	14173	14186	ENSMUSP00000037694	ENSMUSP00000005452	ENSMUSG00000037225	ENSMUSG00000005320	20547770,16597617
Fgf9_Fgfr4	Fgf9	Fgfr4	14180	14186	ENSMUSP00000022545	ENSMUSP00000005452	ENSMUSG00000021974	ENSMUSG00000005320	16597617
Fgf12_Fgfr4	Fgf12	Fgfr4	14167	14186	ENSMUSP00000097601	ENSMUSP00000005452	ENSMUSG00000022523	ENSMUSG00000005320	16597617
Fgf8_Fgfr4	Fgf8	Fgfr4	14179	14186	ENSMUSP00000026241	ENSMUSP00000005452	ENSMUSG00000025219	ENSMUSG00000005320	16597617
Fgf20_Fgfr4	Fgf20	Fgfr4	80857	14186	ENSMUSP00000034014	ENSMUSP00000005452	ENSMUSG00000031603	ENSMUSG00000005320	15621532
Fgf4_Fgfr4	Fgf4	Fgfr4	14175	14186	ENSMUSP00000056752	ENSMUSP00000005452	ENSMUSG00000050917	ENSMUSG00000005320	1385111
Fgf15_Fgfr4	Fgf15	Fgfr4	14170	14186	ENSMUSP00000033389	ENSMUSP00000005452	ENSMUSG00000031073	ENSMUSG00000005320	17623664
Il27_Il27ra	Il27	Il27ra	246779	50931	ENSMUSP00000054637	ENSMUSP00000005601	ENSMUSG00000044701	ENSMUSG00000005465	12121660
Igf2_Igf1r	Igf2	Igf1r	16002	16001	ENSMUSP00000101556	ENSMUSP00000005671	ENSMUSG00000048583	ENSMUSG00000005533	8402902
Igf1_Igf1r	Igf1	Igf1r	16000	16001	ENSMUSP00000056668	ENSMUSP00000005671	ENSMUSG00000020053	ENSMUSG00000005533	28190785
Wnt3a_Igf1r	Wnt3a	Igf1r	22416	16001	ENSMUSP00000010044	ENSMUSP00000005671	ENSMUSG00000009900	ENSMUSG00000005533	24298236
Areg_Igf1r	Areg	Igf1r	11839	16001	ENSMUSP00000031325	ENSMUSP00000005671	ENSMUSG00000029378	ENSMUSG00000005533	15033751
Gnai2_Igf1r	Gnai2	Igf1r	14678	16001	ENSMUSP00000057543	ENSMUSP00000005671	ENSMUSG00000032562	ENSMUSG00000005533	23186281
Gpc3_Igf1r	Gpc3	Igf1r	14734	16001	ENSMUSP00000064131	ENSMUSP00000005671	ENSMUSG00000055653	ENSMUSG00000005533	18413366
Adam10_Fcer2a	Adam10	Fcer2a	11487	14128	ENSMUSP00000063839	ENSMUSP00000005678	ENSMUSG00000054693	ENSMUSG00000005540	17072319
Kitl_Kit	Kitl	Kit	17311	16590	ENSMUSP00000100920	ENSMUSP00000005815	ENSMUSG00000019966	ENSMUSG00000005672	1698556
Il33_Kit	Il33	Kit	77125	16590	ENSMUSP00000025724	ENSMUSP00000005815	ENSMUSG00000024810	ENSMUSG00000005672	20200353
Fgf2_Kit	Fgf2	Kit	14173	16590	ENSMUSP00000037694	ENSMUSP00000005815	ENSMUSG00000037225	ENSMUSG00000005672	22645180
Pthlh_Pth1r	Pthlh	Pth1r	19227	19228	ENSMUSP00000051433	ENSMUSP00000006005	ENSMUSG00000048776	ENSMUSG00000032492	2558877
Pth_Pth1r	Pth	Pth1r	19226	19228	ENSMUSP00000078723	ENSMUSP00000006005	ENSMUSG00000059077	ENSMUSG00000032492	12586782
Gnas_Pth1r	Gnas	Pth1r	14683	19228	ENSMUSP00000079341	ENSMUSP00000006005	ENSMUSG00000027523	ENSMUSG00000032492	28363951
Calm1_Cnga2	Calm1	Cnga2	12313	12789	ENSMUSP00000105709	ENSMUSP00000006020	ENSMUSG00000001175	ENSMUSG00000005864	12626507
Efnb1_Ephb3	Efnb1	Ephb3	13641	13845	ENSMUSP00000050716	ENSMUSP00000006112	ENSMUSG00000031217	ENSMUSG00000005958	11114742
Epo_Epor	Epo	Epor	13856	13857	ENSMUSP00000031723	ENSMUSP00000006397	ENSMUSG00000029711	ENSMUSG00000006235	9442088
Kitl_Epor	Kitl	Epor	17311	13857	ENSMUSP00000100920	ENSMUSP00000006397	ENSMUSG00000019966	ENSMUSG00000006235	11042182
Afdn_Nectin4	Afdn	Nectin4	17356	71740	ENSMUSP00000118318	ENSMUSP00000006578	ENSMUSG00000068036	ENSMUSG00000006411	11544254
Adam17_Nectin4	Adam17	Nectin4	11491	71740	ENSMUSP00000067953	ENSMUSP00000006578	ENSMUSG00000052593	ENSMUSG00000006411	28232483
Efna5_Epha2	Efna5	Epha2	13640	13836	ENSMUSP00000076115	ENSMUSP00000006614	ENSMUSG00000048915	ENSMUSG00000006445	11114742,29800803
Efna1_Epha2	Efna1	Epha2	13636	13836	ENSMUSP00000029566	ENSMUSP00000006614	ENSMUSG00000027954	ENSMUSG00000006445	11114742,9330863
Efna3_Epha2	Efna3	Epha2	13638	13836	ENSMUSP00000029673	ENSMUSP00000006614	ENSMUSG00000028039	ENSMUSG00000006445	11114742,9330863
Efna4_Epha2	Efna4	Epha2	13639	13836	ENSMUSP00000029674	ENSMUSP00000006614	ENSMUSG00000028040	ENSMUSG00000006445	11114742
Bmp15_Tgfbr1	Bmp15	Tgfbr1	12155	21812	ENSMUSP00000024049	ENSMUSP00000007757	ENSMUSG00000023279	ENSMUSG00000007613	18633140,23382188
Gdf9_Tgfbr1	Gdf9	Tgfbr1	14566	21812	ENSMUSP00000018382	ENSMUSP00000007757	ENSMUSG00000018238	ENSMUSG00000007613	14684852,18633140
Gdf11_Tgfbr1	Gdf11	Tgfbr1	14561	21812	ENSMUSP00000026408	ENSMUSP00000007757	ENSMUSG00000025352	ENSMUSG00000007613	27340210,16845371
Tgfb2_Tgfbr1	Tgfb2	Tgfbr1	21808	21812	ENSMUSP00000043849	ENSMUSP00000007757	ENSMUSG00000039239	ENSMUSG00000007613	14996829,12809600
Bmp8a_Tgfbr1	Bmp8a	Tgfbr1	12163	21812	ENSMUSP00000037779	ENSMUSP00000007757	ENSMUSG00000032726	ENSMUSG00000007613	28465413
Mstn_Tgfbr1	Mstn	Tgfbr1	17700	21812	ENSMUSP00000027269	ENSMUSP00000007757	ENSMUSG00000026100	ENSMUSG00000007613	14517293,19644449
Tdgf1_Tgfbr1	Tdgf1	Tgfbr1	21667	21812	ENSMUSP00000035075	ENSMUSP00000007757	ENSMUSG00000032494	ENSMUSG00000007613	28126904
Bmp10_Tgfbr1	Bmp10	Tgfbr1	12154	21812	ENSMUSP00000032125	ENSMUSP00000007757	ENSMUSG00000030046	ENSMUSG00000007613	17068149
Inhba_Tgfbr1	Inhba	Tgfbr1	16323	21812	ENSMUSP00000047894	ENSMUSP00000007757	ENSMUSG00000041324	ENSMUSG00000007613	17192514
Gdf3_Tgfbr1	Gdf3	Tgfbr1	14562	21812	ENSMUSP00000032211	ENSMUSP00000007757	ENSMUSG00000030117	ENSMUSG00000007613	16368929
Egf_Cav1	Egf	Cav1	13645	12389	ENSMUSP00000029653	ENSMUSP00000007799	ENSMUSG00000028017	ENSMUSG00000007655	19641024
Bsg_Cav1	Bsg	Cav1	12215	12389	ENSMUSP00000070751	ENSMUSP00000007799	ENSMUSG00000023175	ENSMUSG00000007655	20674741,15201341
Igfbp5_Cav1	Igfbp5	Cav1	16011	12389	ENSMUSP00000027377	ENSMUSP00000007799	ENSMUSG00000026185	ENSMUSG00000007655	20345844
Gnai2_Cav1	Gnai2	Cav1	14678	12389	ENSMUSP00000057543	ENSMUSP00000007799	ENSMUSG00000032562	ENSMUSG00000007655	8621645
Hras_Cav1	Hras	Cav1	15461	12389	ENSMUSP00000026572	ENSMUSP00000007799	ENSMUSG00000025499	ENSMUSG00000007655	8621645
Clcf1_Crlf1	Clcf1	Crlf1	56708	12931	ENSMUSP00000045562	ENSMUSP00000008032	ENSMUSG00000040663	ENSMUSG00000007888	15917337
Calm1_Kcnq1	Calm1	Kcnq1	12313	16535	ENSMUSP00000105709	ENSMUSP00000009689	ENSMUSG00000001175	ENSMUSG00000009545	16556866
Calml3_Kcnq1	Calml3	Kcnq1	70405	16535	ENSMUSP00000076880	ENSMUSP00000009689	ENSMUSG00000063130	ENSMUSG00000009545	26184980
Bmp10_Eng	Bmp10	Eng	12154	13805	ENSMUSP00000032125	ENSMUSP00000009705	ENSMUSG00000030046	ENSMUSG00000026814	21737454
Tnfsf13_Tnfrsf13b	Tnfsf13	Tnfrsf13b	69583	57916	ENSMUSP00000018896	ENSMUSP00000010286	ENSMUSG00000089669	ENSMUSG00000010142	16547002,11104810
Tnfsf13b_Tnfrsf13b	Tnfsf13b	Tnfrsf13b	24099	57916	ENSMUSP00000033892	ENSMUSP00000010286	ENSMUSG00000031497	ENSMUSG00000010142	10801128,15697217
Vip_Vipr2	Vip	Vipr2	22353	22355	ENSMUSP00000019906	ENSMUSP00000011315	ENSMUSG00000019772	ENSMUSG00000011171	12220741
Sct_Vipr2	Sct	Vipr2	20287	22355	ENSMUSP00000041519	ENSMUSP00000011315	ENSMUSG00000038580	ENSMUSG00000011171	9437714
Adcyap1_Vipr2	Adcyap1	Vipr2	11516	22355	ENSMUSP00000067057	ENSMUSP00000011315	ENSMUSG00000024256	ENSMUSG00000011171	11193817,27453364
Fgf8_Fgfrl1	Fgf8	Fgfrl1	14179	116701	ENSMUSP00000026241	ENSMUSP00000013633	ENSMUSG00000025219	ENSMUSG00000008090	23112089,19920134,19715689
Fgf2_Fgfrl1	Fgf2	Fgfrl1	14173	116701	ENSMUSP00000037694	ENSMUSP00000013633	ENSMUSG00000037225	ENSMUSG00000008090	11418238
Pros1_Mertk	Pros1	Mertk	19128	17289	ENSMUSP00000023629	ENSMUSP00000014505	ENSMUSG00000022912	ENSMUSG00000014361	27049947,31266785,29871951,25074926
Gas6_Mertk	Gas6	Mertk	14456	17289	ENSMUSP00000033828	ENSMUSP00000014505	ENSMUSG00000031451	ENSMUSG00000014361	24810144,27049947,29721990,31614787
Lgals3_Mertk	Lgals3	Mertk	16854	17289	ENSMUSP00000114350	ENSMUSP00000014505	ENSMUSG00000050335	ENSMUSG00000014361	28500071
Sema3c_Plxnd1	Sema3c	Plxnd1	20348	67784	ENSMUSP00000030568	ENSMUSP00000015511	ENSMUSG00000028780	ENSMUSG00000030123	29661844,29661844
Sema4a_Plxnd1	Sema4a	Plxnd1	20351	67784	ENSMUSP00000029700	ENSMUSP00000015511	ENSMUSG00000028064	ENSMUSG00000030123	31033088,17318185,22325954
Sema3e_Plxnd1	Sema3e	Plxnd1	20349	67784	ENSMUSP00000073612	ENSMUSP00000015511	ENSMUSG00000063531	ENSMUSG00000030123	23270617
Hmgb1_Ager	Hmgb1	Ager	15289	11596	ENSMUSP00000082682	ENSMUSP00000015596	ENSMUSG00000066551	ENSMUSG00000015452	15644117
S100a9_Ager	S100a9	Ager	20202	11596	ENSMUSP00000112843	ENSMUSP00000015596	ENSMUSG00000056071	ENSMUSG00000015452	28498464
Dll4_Notch4	Dll4	Notch4	54485	18132	ENSMUSP00000099575	ENSMUSP00000015612	ENSMUSG00000027314	ENSMUSG00000015468	11134954
Dll3_Notch4	Dll3	Notch4	13389	18132	ENSMUSP00000103951	ENSMUSP00000015612	ENSMUSG00000003436	ENSMUSG00000015468	22353464
Psen1_Notch4	Psen1	Notch4	19164	18132	ENSMUSP00000098786	ENSMUSP00000015612	ENSMUSG00000019969	ENSMUSG00000015468	11518718
Jag1_Notch4	Jag1	Notch4	16449	18132	ENSMUSP00000028735	ENSMUSP00000015612	ENSMUSG00000027276	ENSMUSG00000015468	29627423,10964583
Jag2_Notch4	Jag2	Notch4	16450	18132	ENSMUSP00000075224	ENSMUSP00000015612	ENSMUSG00000002799	ENSMUSG00000015468	22353464
Il25_Il17rb	Il25	Il17rb	140806	50905	ENSMUSP00000039641	ENSMUSP00000016110	ENSMUSG00000040770	ENSMUSG00000015966	19400908
Il17b_Il17rb	Il17b	Il17rb	56069	50905	ENSMUSP00000025471	ENSMUSP00000016110	ENSMUSG00000024578	ENSMUSG00000015966	10749887,28704706
Apoe_Sdc4	Apoe	Sdc4	11816	20971	ENSMUSP00000133302	ENSMUSP00000017153	ENSMUSG00000002985	ENSMUSG00000017009	24751902
Adam12_Sdc4	Adam12	Sdc4	11489	20971	ENSMUSP00000065213	ENSMUSP00000017153	ENSMUSG00000054555	ENSMUSG00000017009	12509413
Ptn_Sdc4	Ptn	Sdc4	19242	20971	ENSMUSP00000099073	ENSMUSP00000017153	ENSMUSG00000029838	ENSMUSG00000017009	15226297
Rspo3_Sdc4	Rspo3	Sdc4	72780	20971	ENSMUSP00000090287	ENSMUSP00000017153	ENSMUSG00000019880	ENSMUSG00000017009	21397842
Ceacam1_Sdc4	Ceacam1	Sdc4	26365	20971	ENSMUSP00000096266	ENSMUSP00000017153	ENSMUSG00000074272	ENSMUSG00000017009	21397842
Tnc_Sdc4	Tnc	Sdc4	21923	20971	ENSMUSP00000102995	ENSMUSP00000017153	ENSMUSG00000028364	ENSMUSG00000017009	11731446
Cxcl10_Sdc4	Cxcl10	Sdc4	15945	20971	ENSMUSP00000047646	ENSMUSP00000017153	ENSMUSG00000034855	ENSMUSG00000017009	20484822
Tgm2_Sdc4	Tgm2	Sdc4	21817	20971	ENSMUSP00000099411	ENSMUSP00000017153	ENSMUSG00000037820	ENSMUSG00000017009	19398782
Fgf2_Sdc4	Fgf2	Sdc4	14173	20971	ENSMUSP00000037694	ENSMUSP00000017153	ENSMUSG00000037225	ENSMUSG00000017009	10911369,22307630,15226395,11889131
Htra2_Cd40	Htra2	Cd40	64704	21939	ENSMUSP00000087073	ENSMUSP00000017799	ENSMUSG00000068329	ENSMUSG00000017652	20614026
Ltb_Cd40	Ltb	Cd40	16994	21939	ENSMUSP00000025262	ENSMUSP00000017799	ENSMUSG00000024399	ENSMUSG00000017652	17633021
Lgals9_Cd40	Lgals9	Cd40	16859	21939	ENSMUSP00000103903	ENSMUSP00000017799	ENSMUSG00000001123	ENSMUSG00000017652	22685601
Tnf_Cd40	Tnf	Cd40	21926	21939	ENSMUSP00000025263	ENSMUSP00000017799	ENSMUSG00000024401	ENSMUSG00000017652	10875917
Adam17_Cd40	Adam17	Cd40	11491	21939	ENSMUSP00000067953	ENSMUSP00000017799	ENSMUSG00000052593	ENSMUSG00000017652	24189063,24189063
Cd40lg_Cd40	Cd40lg	Cd40	21947	21939	ENSMUSP00000033466	ENSMUSP00000017799	ENSMUSG00000031132	ENSMUSG00000017652	9597126
Ntn1_Adora2b	Ntn1	Adora2b	18208	11541	ENSMUSP00000104314	ENSMUSP00000018644	ENSMUSG00000020902	ENSMUSG00000018500	23636509,29662125
Ptpn6_Cd22	Ptpn6	Cd22	15170	12483	ENSMUSP00000129124	ENSMUSP00000019248	ENSMUSG00000004266	ENSMUSG00000030577	7618087
St6gal1_Cd22	St6gal1	Cd22	20440	12483	ENSMUSP00000023601	ENSMUSP00000019248	ENSMUSG00000022885	ENSMUSG00000030577	1717156
Ptgs2_Ptger1	Ptgs2	Ptger1	19225	19216	ENSMUSP00000035065	ENSMUSP00000019608	ENSMUSG00000032487	ENSMUSG00000019464	11238561
Nmb_Nmbr	Nmb	Nmbr	68039	18101	ENSMUSP00000026817	ENSMUSP00000020015	ENSMUSG00000025723	ENSMUSG00000019865	15169928
Grp_Nmbr	Grp	Nmbr	225642	18101	ENSMUSP00000133437	ENSMUSP00000020015	ENSMUSG00000024517	ENSMUSG00000019865	23096238
Ptpn6_Ros1	Ptpn6	Ros1	15170	19886	ENSMUSP00000129124	ENSMUSP00000020045	ENSMUSG00000004266	ENSMUSG00000019893	11266449,15456853
Ptpn11_Ros1	Ptpn11	Ros1	19247	19886	ENSMUSP00000098333	ENSMUSP00000020045	ENSMUSG00000043733	ENSMUSG00000019893	16885344
Il19_Il20ra	Il19	Il20ra	329244	237313	ENSMUSP00000108084	ENSMUSP00000020185	ENSMUSG00000016524	ENSMUSG00000020007	12974481
Il24_Il20ra	Il24	Il20ra	93672	237313	ENSMUSP00000113064	ENSMUSP00000020185	ENSMUSG00000026420	ENSMUSG00000020007	12974481
Il20_Il20ra	Il20	Il20ra	58181	237313	ENSMUSP00000027673	ENSMUSP00000020185	ENSMUSG00000026416	ENSMUSG00000020007	12974481
Ifng_Ifngr1	Ifng	Ifngr1	15978	15979	ENSMUSP00000063800	ENSMUSP00000020188	ENSMUSG00000055170	ENSMUSG00000020009	24597649
Tac1_Tacr2	Tac1	Tacr2	21333	21337	ENSMUSP00000139347	ENSMUSP00000020278	ENSMUSG00000061762	ENSMUSG00000020081	22474018
